IV	Exposure	Outcome	ivw_Estimate	ivw_Pvalue	ivw_CILower	ivw_CIUpper	Spearman_E	Spearman_P	Pearson_E	Pearson_P	TSLS_E	TSLS_P	Sample.n
SNP4; SNP8; SNP11; SNP24; SNP25; SNP26; SNP27; SNP29	selectedExposure	selectedOutcome	-0.012711905311823	0.742236417049714	-0.0884656054934065	0.0630417948697605	0.00677070828331333	0.962903261163375	0.052023540255113	0.719744096168088	NA	NA	50
SNP6; SNP10; SNP13; SNP14; SNP15; SNP18; SNP20; SNP24; SNP26	selectedExposure	selectedOutcome	0.016893081994415	0.598182186157977	-0.0459319668360177	0.0797181308248477	0.141194119411941	0.16091280259882	0.143946735513386	0.153055227479745	NA	NA	100
SNP1; SNP3; SNP4; SNP6; SNP7; SNP8; SNP9; SNP10; SNP11; SNP12; SNP13; SNP14; SNP15; SNP16; SNP17; SNP18; SNP21; SNP22; SNP23; SNP24; SNP25; SNP26; SNP27; SNP29	selectedExposure	selectedOutcome	0.0232562286772798	0.232220305421876	-0.0148980667113294	0.0614105240658889	0.102380559513988	0.149026685433317	0.11402889877264	0.107889371881864	NA	NA	200
SNP1; SNP2; SNP3; SNP4; SNP5; SNP6; SNP7; SNP8; SNP10; SNP12; SNP13; SNP14; SNP15; SNP16; SNP17; SNP18; SNP19; SNP20; SNP21; SNP22; SNP23; SNP24; SNP25; SNP26; SNP28; SNP29; SNP30	selectedExposure	selectedOutcome	-0.00585450118360912	0.723383240608109	-0.0382740783454842	0.026565075978266	0.04903521150235	0.397182896296346	0.0811294149182223	0.161020412713542	NA	NA	300
SNP1; SNP2; SNP8; SNP15; SNP16; SNP18; SNP19; SNP24; SNP28	selectedExposure	selectedOutcome	0.0825997818734894	0.0341412786054576	0.00617764097404092	0.159021922772938	0.154957983193277	0.281664759779898	0.208148233431139	0.146906590007172	NA	NA	50
SNP1; SNP5; SNP6; SNP8; SNP10; SNP11; SNP14; SNP17; SNP19; SNP21; SNP22; SNP26	selectedExposure	selectedOutcome	-0.0417494725660941	0.186008373937977	-0.103623727209868	0.02012478207768	-0.00824482448244825	0.935041301319486	0.0175991285584686	0.862028866648674	NA	NA	100
SNP1; SNP2; SNP3; SNP4; SNP5; SNP7; SNP8; SNP9; SNP10; SNP11; SNP14; SNP17; SNP19; SNP20; SNP22; SNP23; SNP24; SNP25; SNP27; SNP29; SNP30	selectedExposure	selectedOutcome	-0.0100877890203735	0.611606320817266	-0.0490251833273388	0.0288496052865917	0.0894442361059027	0.207650653129564	0.0776288835509866	0.274566582090683	NA	NA	200
SNP1; SNP3; SNP4; SNP5; SNP6; SNP7; SNP8; SNP9; SNP10; SNP11; SNP13; SNP14; SNP15; SNP16; SNP17; SNP18; SNP19; SNP20; SNP21; SNP23; SNP25; SNP27; SNP28; SNP29	selectedExposure	selectedOutcome	0.0373244819362863	0.17744770150395	-0.0169181692450107	0.0915671331175832	0.17611040122668	0.00223109137545847	0.170208274306903	0.00310249476085397	NA	NA	300
SNP5; SNP11; SNP14; SNP16; SNP25	selectedExposure	selectedOutcome	0.000443438782725559	0.996490634062652	-0.197158758371824	0.198045635937275	0.144393757503001	0.316071053769376	0.0881000039479633	0.542929194567883	NA	NA	50
SNP2; SNP3; SNP4; SNP11; SNP16; SNP17; SNP20; SNP22; SNP24; SNP26; SNP28	selectedExposure	selectedOutcome	-0.0266464868936457	0.353310238714444	-0.0829132930041382	0.0296203192168467	0.0867326732673267	0.390249306942465	0.132438780659955	0.189003977557292	NA	NA	100
SNP1; SNP2; SNP3; SNP4; SNP5; SNP6; SNP9; SNP12; SNP13; SNP14; SNP15; SNP16; SNP18; SNP19; SNP20; SNP22; SNP24; SNP25; SNP26; SNP29; SNP30	selectedExposure	selectedOutcome	-0.0310998449757748	0.268111024612598	-0.0861416566515365	0.0239419666999868	-0.0100427510687767	0.887667264799668	0.0120220899673681	0.865829322758395	NA	NA	200
SNP1; SNP2; SNP4; SNP5; SNP6; SNP7; SNP8; SNP10; SNP11; SNP12; SNP14; SNP15; SNP16; SNP18; SNP19; SNP20; SNP21; SNP22; SNP23; SNP24; SNP25; SNP26; SNP27; SNP28; SNP29; SNP30	selectedExposure	selectedOutcome	0.0377777862797889	0.0675392958878376	-0.00272567791343409	0.0782812504730119	0.22916832409249	6.44922828219794e-05	0.226487630925348	7.55615236256448e-05	NA	NA	300
SNP1; SNP3; SNP6; SNP9; SNP16; SNP17; SNP26; SNP29	selectedExposure	selectedOutcome	-0.0155210953044461	0.727143697201911	-0.102704773658513	0.0716625830496204	0.112989195678271	0.433484885667378	0.165217571761848	0.251540002873798	NA	NA	50
SNP4; SNP5; SNP12; SNP13; SNP15; SNP16; SNP22; SNP24; SNP27; SNP28; SNP29	selectedExposure	selectedOutcome	-0.0190865757412232	0.57393215517475	-0.0856186846658748	0.0474455331834284	0.0946894689468947	0.348117531724378	0.0821342753783292	0.416567709456937	NA	NA	100
