IV	Exposure	Outcome	ivw_Estimate	ivw_Pvalue	ivw_CILower	ivw_CIUpper	Spearman_E	Spearman_P	Pearson_E	Pearson_P	TSLS_E	TSLS_P	Sample.n
SNP2; SNP6; SNP9; SNP24; SNP29; SNP30	selectedExposure	selectedOutcome	0.0876120697907758	0.0210747278081669	0.0131677374528198	0.162056402128732	0.434479447944795	7.80465514339635e-06	0.420065932615616	1.35587020759252e-05	NA	NA	100
SNP1; SNP2; SNP4; SNP6; SNP8; SNP9; SNP10; SNP12; SNP16; SNP17; SNP18; SNP19; SNP20; SNP23; SNP24; SNP25; SNP26; SNP27; SNP30	selectedExposure	selectedOutcome	0.124631616003895	1.82992276136342e-09	0.0840021629545569	0.165261069053233	0.495114377859447	0	0.522559481982099	2.07578400314111e-15	NA	NA	200
SNP1; SNP2; SNP3; SNP5; SNP7; SNP8; SNP9; SNP10; SNP11; SNP12; SNP13; SNP14; SNP15; SNP16; SNP17; SNP18; SNP19; SNP20; SNP21; SNP22; SNP23; SNP24; SNP25; SNP26; SNP27; SNP28; SNP30; SNP42; SNP43	selectedExposure	selectedOutcome	0.111882210907686	5.29708398828132e-12	0.0800896831172477	0.143674738698123	0.439917332414805	0	0.456761571771262	7.20965467249057e-17	NA	NA	300
SNP3; SNP21; SNP22	selectedExposure	selectedOutcome	0.160209947605746	0.0199443581027326	0.0252925840306683	0.295127311180823	0.437203720372037	6.76439135797554e-06	0.40728983372342	2.60462698630443e-05	NA	NA	100
SNP1; SNP2; SNP3; SNP4; SNP8; SNP13; SNP14; SNP16; SNP17; SNP18; SNP20; SNP22; SNP23; SNP24; SNP25; SNP27; SNP28; SNP29; SNP30	selectedExposure	selectedOutcome	0.139675632173456	6.79326792881431e-12	0.0997803111263053	0.179570953220607	0.541836045901148	0	0.501221833101621	4.05189401881261e-14	NA	NA	200
SNP1; SNP4; SNP6; SNP7; SNP9; SNP10; SNP11; SNP12; SNP13; SNP14; SNP15; SNP16; SNP17; SNP20; SNP21; SNP22; SNP23; SNP24; SNP25; SNP27; SNP28; SNP30	selectedExposure	selectedOutcome	0.098479323072716	2.62342484980611e-07	0.0609908077437331	0.135967838401699	0.393569261880688	2.02801400258322e-12	0.388363256080816	3.07562081937313e-12	NA	NA	300
SNP16	selectedExposure	selectedOutcome	0.16492912054771	0.142168589139625	-0.0553074697275941	0.385165710823015	0.510108043217287	0.000189278609826145	0.498522585417578	0.000229131568852805	NA	NA	50
SNP20; SNP45	selectedExposure	selectedOutcome	0.132605681955428	0.0166177033070549	0.0240896119336067	0.24112175197725	0.552319231923192	4.24404220149441e-09	0.516805764333811	3.70014601860367e-08	NA	NA	100
SNP3; SNP9; SNP10; SNP11; SNP15; SNP16; SNP19; SNP20; SNP25; SNP26; SNP29; SNP30	selectedExposure	selectedOutcome	0.136049802560244	2.19456828136755e-07	0.0845928388841364	0.187506766236352	0.474449861246531	1.44929016955727e-13	0.483628347726056	4.03799890016828e-13	NA	NA	200
SNP1; SNP2; SNP3; SNP4; SNP5; SNP6; SNP7; SNP8; SNP9; SNP10; SNP11; SNP12; SNP15; SNP16; SNP17; SNP18; SNP19; SNP20; SNP21; SNP23; SNP25; SNP26; SNP28; SNP29; SNP30; SNP36	selectedExposure	selectedOutcome	0.140577746126442	9.19247505665637e-16	0.106296182351021	0.174859309901863	0.487187635418171	0	0.504504660099918	8.9123890336773e-21	NA	NA	300
